"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs2q01","cs2q02","cs2q03","cs2q04","cs2q05_a","cs2q05_b","cs2q05_oth","cs2q06","cs2q07","cs2q07_oth"
"120101010100103","12010100103",12,1,1,1,1,1,3,5,"**CONFIDENTIAL**",1,38,7,,,12,5,
"120101010100103","12010100103",12,1,1,1,1,1,3,6,"**CONFIDENTIAL**",1,46,9,,,16,3,
"120101088800401","12010100401",12,1,1,8,88,4,1,1,"**CONFIDENTIAL**",1,45,1,,,45,2,
"120101088800401","12010100401",12,1,1,8,88,4,1,2,"**CONFIDENTIAL**",2,30,7,,,30,5,
"120101088800401","12010100401",12,1,1,8,88,4,1,3,"**CONFIDENTIAL**",1,24,5,,,24,6,
"120101088800401","12010100401",12,1,1,8,88,4,1,4,"**CONFIDENTIAL**",1,55,3,,,55,2,
"120101088800401","12010100401",12,1,1,8,88,4,1,5,"**CONFIDENTIAL**",1,24,6,11,,24,5,
"120102088800401","12010200401",12,1,2,8,88,4,1,1,"**CONFIDENTIAL**",1,32,1,,,27,3,
"120102088800401","12010200401",12,1,2,8,88,4,1,2,"**CONFIDENTIAL**",1,24,6,,,24,6,
"120102088800401","12010200401",12,1,2,8,88,4,1,3,"**CONFIDENTIAL**",1,32,3,,,27,4,
"120102088800901","12010200901",12,1,2,8,88,9,1,1,"**CONFIDENTIAL**",1,40,1,,,35,2,
"120102088800901","12010200901",12,1,2,8,88,9,1,2,"**CONFIDENTIAL**",1,22,5,,,1,6,
"120102088800901","12010200901",12,1,2,8,88,9,1,3,"**CONFIDENTIAL**",1,56,3,,,56,2,
"120103010100103","12010300103",12,1,3,1,1,1,3,1,"**CONFIDENTIAL**",1,30,1,,,3,6,
"120103010100103","12010300103",12,1,3,1,1,1,3,2,"**CONFIDENTIAL**",2,38,11,6,,2,6,
"120103010100103","12010300103",12,1,3,1,1,1,3,3,"**CONFIDENTIAL**",2,25,6,,,1,6,
"120103010100103","12010300103",12,1,3,1,1,1,3,4,"**CONFIDENTIAL**",2,28,2,,,2,6,
"120201088801701","12020101701",12,2,1,8,88,17,1,1,"**CONFIDENTIAL**",1,65,3,,,60,1,
"120201088801701","12020101701",12,2,1,8,88,17,1,2,"**CONFIDENTIAL**",1,58,9,,,50,1,
"120201088801701","12020101701",12,2,1,8,88,17,1,3,"**CONFIDENTIAL**",1,27,6,,,27,6,
"120201088801701","12020101701",12,2,1,8,88,17,1,4,"**CONFIDENTIAL**",1,32,1,,,32,1,
"120201088801701","12020101701",12,2,1,8,88,17,1,5,"**CONFIDENTIAL**",1,34,2,,,34,1,
"120201088801701","12020101701",12,2,1,8,88,17,1,6,"**CONFIDENTIAL**",1,25,6,,,25,6,
"120203088800401","12020300401",12,2,3,8,88,4,1,1,"**CONFIDENTIAL**",1,46,1,1,,40,1,
"120203088800401","12020300401",12,2,3,8,88,4,1,2,"**CONFIDENTIAL**",1,35,7,2,,30,1,
"120203088800401","12020300401",12,2,3,8,88,4,1,3,"**CONFIDENTIAL**",1,45,4,4,,45,5,
"120203088800401","12020300401",12,2,3,8,88,4,1,4,"**CONFIDENTIAL**",1,26,6,6,,26,5,
"120301088800107","12030100107",12,3,1,8,88,1,7,1,"**CONFIDENTIAL**",1,40,1,3,,22,5,
"120301088800107","12030100107",12,3,1,8,88,1,7,2,"**CONFIDENTIAL**",1,28,6,,,3,6,
"120301088800107","12030100107",12,3,1,8,88,1,7,3,"**CONFIDENTIAL**",1,32,2,3,,14,2,
"120301088800107","12030100107",12,3,1,8,88,1,7,4,"**CONFIDENTIAL**",2,23,6,,,3,6,
"120301088800107","12030100107",12,3,1,8,88,1,7,5,"**CONFIDENTIAL**",2,24,7,,,2,6,
"120301088800704","12030100704",12,3,1,8,88,7,4,1,"**CONFIDENTIAL**",1,49,1,,,30,1,
"120301088800704","12030100704",12,3,1,8,88,7,4,2,"**CONFIDENTIAL**",2,24,7,,,1,6,
"120301088800704","12030100704",12,3,1,8,88,7,4,3,"**CONFIDENTIAL**",2,25,6,,,3,6,
"120301088800704","12030100704",12,3,1,8,88,7,4,4,"**CONFIDENTIAL**",1,31,11,,,20,6,
"120302088801002","12030201002",12,3,2,8,88,10,2,1,"**CONFIDENTIAL**",1,37,1,,,20,4,
"120302088801002","12030201002",12,3,2,8,88,10,2,2,"**CONFIDENTIAL**",1,25,6,2,,1,6,
"120302088801002","12030201002",12,3,2,8,88,10,2,3,"**CONFIDENTIAL**",1,28,5,,,4,6,
"120302088801002","12030201002",12,3,2,8,88,10,2,4,"**CONFIDENTIAL**",1,33,11,3,,17,4,
"120302088801002","12030201002",12,3,2,8,88,10,2,5,"**CONFIDENTIAL**",2,24,8,,,5,6,
"120302088840301","12030240301",12,3,2,8,88,403,1,1,"**CONFIDENTIAL**",1,28,1,,,16,4,
"120302088840301","12030240301",12,3,2,8,88,403,1,2,"**CONFIDENTIAL**",2,23,7,,,1,5,
"120302088840301","12030240301",12,3,2,8,88,403,1,3,"**CONFIDENTIAL**",1,25,11,,,10,4,
"120302088840301","12030240301",12,3,2,8,88,403,1,4,"**CONFIDENTIAL**",1,23,11,,,10,3,
"120302088840301","12030240301",12,3,2,8,88,403,1,5,"**CONFIDENTIAL**",1,24,6,,,2,5,
"120302088840301","12030240301",12,3,2,8,88,403,1,6,"**CONFIDENTIAL**",1,24,6,,,1,5,
"120302088840301","12030240301",12,3,2,8,88,403,1,7,"**CONFIDENTIAL**",1,23,6,,,2,5,
"120401088801602","12040101602",12,4,1,8,88,16,2,1,"**CONFIDENTIAL**",1,42,1,,,42,4,
"120401088801602","12040101602",12,4,1,8,88,16,2,2,"**CONFIDENTIAL**",1,56,3,,,40,4,
"120401088801602","12040101602",12,4,1,8,88,16,2,3,"**CONFIDENTIAL**",1,32,6,,,28,6,
"120401088801602","12040101602",12,4,1,8,88,16,2,4,"**CONFIDENTIAL**",2,39,2,,,39,4,
"120401088801602","12040101602",12,4,1,8,88,16,2,5,"**CONFIDENTIAL**",1,47,9,,,32,1,
"120401088801602","12040101602",12,4,1,8,88,16,2,6,"**CONFIDENTIAL**",1,43,3,,,35,1,
"130101088800102","13010100102",13,1,1,8,88,1,2,1,"**CONFIDENTIAL**",1,45,1,,,45,2,
"130101088800102","13010100102",13,1,1,8,88,1,2,2,"**CONFIDENTIAL**",2,25,1,,,25,2,
"130101088800102","13010100102",13,1,1,8,88,1,2,3,"**CONFIDENTIAL**",1,75,3,,,75,1,
"130101088800102","13010100102",13,1,1,8,88,1,2,4,"**CONFIDENTIAL**",1,30,6,,,6,6,
"130101088800102","13010100102",13,1,1,8,88,1,2,5,"**CONFIDENTIAL**",1,23,4,,,3,6,
"130101088800102","13010100102",13,1,1,8,88,1,2,6,"**CONFIDENTIAL**",1,48,9,,,48,2,
"130101088800102","13010100102",13,1,1,8,88,1,2,7,"**CONFIDENTIAL**",1,29,6,,,2,6,
"130101088800303","13010100303",13,1,1,8,88,3,3,1,"**CONFIDENTIAL**",1,52,1,,,52,2,
"130101010100303","13010100303",13,1,1,1,1,3,3,1,"**CONFIDENTIAL**",2,22,1,5,,22,5,
"130101010100303","13010100303",13,1,1,1,1,3,3,2,"**CONFIDENTIAL**",2,40,5,,,20,4,
"130101088800303","13010100303",13,1,1,8,88,3,3,2,"**CONFIDENTIAL**",1,45,3,11,,45,2,
"130101088800303","13010100303",13,1,1,8,88,3,3,3,"**CONFIDENTIAL**",1,34,10,,,34,3,
"130101010100303","13010100303",13,1,1,1,1,3,3,3,"**CONFIDENTIAL**",2,23,5,,,23,5,
"130101088800303","13010100303",13,1,1,8,88,3,3,4,"**CONFIDENTIAL**",1,35,10,11,,5,3,
"130101088800303","13010100303",13,1,1,8,88,3,3,5,"**CONFIDENTIAL**",1,28,5,,,28,6,
"130101088800303","13010100303",13,1,1,8,88,3,3,6,"**CONFIDENTIAL**",1,25,11,,,25,6,
"130101088800303","13010100303",13,1,1,8,88,3,3,7,"**CONFIDENTIAL**",1,40,11,,,40,6,
"130101088800405","13010100405",13,1,1,8,88,4,5,1,"**CONFIDENTIAL**",1,35,1,,,35,6,
"130101088800405","13010100405",13,1,1,8,88,4,5,2,"**CONFIDENTIAL**",1,49,3,,,30,2,
"130101088800405","13010100405",13,1,1,8,88,4,5,3,"**CONFIDENTIAL**",1,65,9,,,65,2,
"130101088800405","13010100405",13,1,1,8,88,4,5,4,"**CONFIDENTIAL**",1,30,10,,,30,3,
"130101088800405","13010100405",13,1,1,8,88,4,5,5,"**CONFIDENTIAL**",1,31,6,,,31,6,
"130101088800601","13010100601",13,1,1,8,88,6,1,1,"**CONFIDENTIAL**",1,38,1,2,,38,2,
"130101088800601","13010100601",13,1,1,8,88,6,1,2,"**CONFIDENTIAL**",1,32,6,,,29,6,
"130101088800601","13010100601",13,1,1,8,88,6,1,3,"**CONFIDENTIAL**",1,35,5,4,,3,6,
"130101088800601","13010100601",13,1,1,8,88,6,1,4,"**CONFIDENTIAL**",2,30,7,,,6,6,
"130101088800601","13010100601",13,1,1,8,88,6,1,5,"**CONFIDENTIAL**",1,42,10,,,2,3,
"130101088800704","13010100704",13,1,1,8,88,7,4,1,"**CONFIDENTIAL**",1,42,1,,,42,2,
"130101088800704","13010100704",13,1,1,8,88,7,4,2,"**CONFIDENTIAL**",1,25,1,,,0,2,
"130101088800704","13010100704",13,1,1,8,88,7,4,3,"**CONFIDENTIAL**",1,46,5,,,10,6,
"130101088800704","13010100704",13,1,1,8,88,7,4,4,"**CONFIDENTIAL**",1,51,11,3,,51,2,
"130101088800704","13010100704",13,1,1,8,88,7,4,5,"**CONFIDENTIAL**",2,34,2,,,34,2,
"130101088800704","13010100704",13,1,1,8,88,7,4,6,"**CONFIDENTIAL**",1,38,10,,,38,3,
"130101088800704","13010100704",13,1,1,8,88,7,4,7,"**CONFIDENTIAL**",1,32,6,11,,10,6,
"130101088800704","13010100704",13,1,1,8,88,7,4,8,"**CONFIDENTIAL**",1,52,10,3,,52,2,
"130101088800905","13010100905",13,1,1,8,88,9,5,1,"**CONFIDENTIAL**",1,41,1,,,41,2,
"130101088800905","13010100905",13,1,1,8,88,9,5,2,"**CONFIDENTIAL**",1,28,7,,,4,6,
"130101088800905","13010100905",13,1,1,8,88,9,5,3,"**CONFIDENTIAL**",2,23,7,,,3,5,
"130101088800905","13010100905",13,1,1,8,88,9,5,4,"**CONFIDENTIAL**",1,43,3,,,43,1,
"130101088801103","13010101103",13,1,1,8,88,11,3,1,"**CONFIDENTIAL**",1,29,6,,,4,6,
"130101088801103","13010101103",13,1,1,8,88,11,3,2,"**CONFIDENTIAL**",1,40,1,,,40,2,
"130101088801103","13010101103",13,1,1,8,88,11,3,3,"**CONFIDENTIAL**",1,38,11,,,38,2,
"130101010101209","13010101209",13,1,1,1,1,12,9,1,"**CONFIDENTIAL**",1,27,2,,,27,5,
"130101010101209","13010101209",13,1,1,1,1,12,9,2,"**CONFIDENTIAL**",1,23,11,,"studet",23,5,
"130101010101209","13010101209",13,1,1,1,1,12,9,3,"**CONFIDENTIAL**",2,48,3,,,30,3,
"130101088801304","13010101304",13,1,1,8,88,13,4,1,"**CONFIDENTIAL**",1,34,1,,,34,5,
"130101088801304","13010101304",13,1,1,8,88,13,4,2,"**CONFIDENTIAL**",1,24,4,,,1,6,
"130101088801304","13010101304",13,1,1,8,88,13,4,3,"**CONFIDENTIAL**",1,26,5,,,8,6,
"130101088801304","13010101304",13,1,1,8,88,13,4,4,"**CONFIDENTIAL**",1,44,3,,,44,4,
"130101088801304","13010101304",13,1,1,8,88,13,4,5,"**CONFIDENTIAL**",2,55,2,,,55,1,
"130101088801304","13010101304",13,1,1,8,88,13,4,6,"**CONFIDENTIAL**",1,25,7,,,2,6,
"130101088801405","13010101405",13,1,1,8,88,14,5,1,"**CONFIDENTIAL**",1,36,1,,,36,2,
"130101088801405","13010101405",13,1,1,8,88,14,5,2,"**CONFIDENTIAL**",1,35,2,,,35,2,
"130101088801405","13010101405",13,1,1,8,88,14,5,3,"**CONFIDENTIAL**",1,22,2,,,22,4,
"130101088801405","13010101405",13,1,1,8,88,14,5,4,"**CONFIDENTIAL**",1,25,4,,,25,6,
"130101088801405","13010101405",13,1,1,8,88,14,5,5,"**CONFIDENTIAL**",1,28,6,,,4,6,
"130101088801405","13010101405",13,1,1,8,88,14,5,6,"**CONFIDENTIAL**",1,30,9,,,30,2,
"130101088801603","13010101603",13,1,1,8,88,16,3,1,"**CONFIDENTIAL**",1,60,1,3,,60,1,
"130101088801603","13010101603",13,1,1,8,88,16,3,2,"**CONFIDENTIAL**",1,22,10,,,22,5,
"130101088801603","13010101603",13,1,1,8,88,16,3,3,"**CONFIDENTIAL**",1,40,7,,,1,6,
"130101088801603","13010101603",13,1,1,8,88,16,3,4,"**CONFIDENTIAL**",1,30,6,,,4,6,
"130101010101902","13010101902",13,1,1,1,1,19,2,1,"**CONFIDENTIAL**",1,41,4,,,18,5,
"130101010101902","13010101902",13,1,1,1,1,19,2,2,"**CONFIDENTIAL**",1,32,5,,,16,5,
"130101010101902","13010101902",13,1,1,1,1,19,2,3,"**CONFIDENTIAL**",1,59,3,,,30,5,
"130101010101902","13010101902",13,1,1,1,1,19,2,4,"**CONFIDENTIAL**",2,24,10,,,24,5,
"140103010100301","14010300301",14,1,3,1,1,3,1,1,"**CONFIDENTIAL**",1,48,2,,,8,5,
"140103010100301","14010300301",14,1,3,1,1,3,1,2,"**CONFIDENTIAL**",1,45,2,,,25,5,
"140103010100301","14010300301",14,1,3,1,1,3,1,3,"**CONFIDENTIAL**",1,27,11,,"meketl sera asfetsami",27,5,
"140106010100632","14010600632",14,1,6,1,1,6,32,1,"**CONFIDENTIAL**",1,38,11,,"DENEBE  MASKEBER",1,5,
"140106010100632","14010600632",14,1,6,1,1,6,32,2,"**CONFIDENTIAL**",1,32,11,,"yemekerbet  Abale",4,5,
"140106010100632","14010600632",14,1,6,1,1,6,32,3,"**CONFIDENTIAL**",1,29,11,,"TEDATE  HEALAFI",3,5,
"140202010200810","14020200810",14,2,2,1,2,8,10,1,"**CONFIDENTIAL**",1,30,11,,"YBHELENA TURIZEM HELAFI",4,5,
"140202010200810","14020200810",14,2,2,1,2,8,10,2,"**CONFIDENTIAL**",2,32,2,,,5,4,
"140202010200810","14020200810",14,2,2,1,2,8,10,3,"**CONFIDENTIAL**",1,34,11,,"MEREGA KEFFIL HELAFI",5,4,
"140210010200422","14021000422",14,2,10,1,2,4,22,1,"**CONFIDENTIAL**",1,32,11,,"YBHELENA TURIZEM HELAFFI",22,5,
"140210010200422","14021000422",14,2,10,1,2,4,22,2,"**CONFIDENTIAL**",1,54,11,,"YTEMHRT AmERAR KoMITI",11,3,
"140210010200422","14021000422",14,2,10,1,2,4,22,3,"**CONFIDENTIAL**",1,65,11,,"YSTETA TEBEKA HELAFI",28,2,
"140303010300904","14030300904",14,3,3,1,3,9,4,1,"**CONFIDENTIAL**",1,27,11,,"yemeseretawi derejit sebsabi",5,5,
"140303010300904","14030300904",14,3,3,1,3,9,4,2,"**CONFIDENTIAL**",1,27,11,,"yewetatoch mahiber sebsabi",27,4,
"140303010300904","14030300904",14,3,3,1,3,9,4,3,"**CONFIDENTIAL**",1,26,11,,"yewetatoch mahiber abal",26,4,
"140303010300904","14030300904",14,3,3,1,3,9,4,4,"**CONFIDENTIAL**",2,61,2,,,61,4,
"140303010300904","14030300904",14,3,3,1,3,9,4,5,"**CONFIDENTIAL**",1,85,2,,,40,4,
"140304020300252","14030400252",14,3,4,2,3,2,52,1,"**CONFIDENTIAL**",2,34,11,,"yeweredaw akim genbata tsehafi",18,5,
"140304020300252","14030400252",14,3,4,2,3,2,52,2,"**CONFIDENTIAL**",1,39,11,,"""Niged ena Endustery officer """,5,5,
"140304020300252","14030400252",14,3,4,2,3,2,52,3,"**CONFIDENTIAL**",2,55,2,,,10,5,
"140313010300526","14031300526",14,3,13,1,3,5,26,1,"**CONFIDENTIAL**",1,59,2,,,46,3,
"140313010300526","14031300526",14,3,13,1,3,5,26,2,"**CONFIDENTIAL**",1,57,2,,,33,4,
"140313010300526","14031300526",14,3,13,1,3,5,26,3,"**CONFIDENTIAL**",1,32,2,,,32,5,
"140313010300526","14031300526",14,3,13,1,3,5,26,4,"**CONFIDENTIAL**",1,46,2,,,26,4,
"140313010300526","14031300526",14,3,13,1,3,5,26,5,"**CONFIDENTIAL**",2,39,2,,,27,3,
"140401010400822","14040100822",14,4,1,1,4,8,22,1,"**CONFIDENTIAL**",2,32,2,,,32,4,
"140401010400822","14040100822",14,4,1,1,4,8,22,2,"**CONFIDENTIAL**",2,33,2,,,28,4,
"140401010400822","14040100822",14,4,1,1,4,8,22,3,"**CONFIDENTIAL**",1,28,11,,"Tsetita atebabek ena kitetel digaf expert",7,5,
"140401010400822","14040100822",14,4,1,1,4,8,22,4,"**CONFIDENTIAL**",1,28,1,,,6,5,
"140404010400410","14040400410",14,4,4,1,4,4,10,1,"**CONFIDENTIAL**",1,30,1,,,7,5,
"140404010400410","14040400410",14,4,4,1,4,4,10,2,"**CONFIDENTIAL**",2,29,2,,,8,5,
"140404010400410","14040400410",14,4,4,1,4,4,10,3,"**CONFIDENTIAL**",2,31,2,,,8,5,
"140503010500433","14050300433",14,5,3,1,5,4,33,1,"**CONFIDENTIAL**",1,58,3,,,32,2,
"140503010500433","14050300433",14,5,3,1,5,4,33,2,"**CONFIDENTIAL**",1,61,6,,,40,4,
"140503010500433","14050300433",14,5,3,1,5,4,33,3,"**CONFIDENTIAL**",1,59,3,,,15,4,
"140503010500433","14050300433",14,5,3,1,5,4,33,4,"**CONFIDENTIAL**",1,58,6,,,36,4,
"140602010600227","14060200227",14,6,2,1,6,2,27,1,"**CONFIDENTIAL**",1,28,11,,"YHEZIB  GENIgEnet",2,5,
"140602010600227","14060200227",14,6,2,1,6,2,27,2,"**CONFIDENTIAL**",1,50,3,,,11,4,
"140602010600227","14060200227",14,6,2,1,6,2,27,3,"**CONFIDENTIAL**",1,51,3,,,45,3,
"140608010600822","14060800822",14,6,8,1,6,8,22,1,"**CONFIDENTIAL**",1,34,1,,,3,5,
"140608010600822","14060800822",14,6,8,1,6,8,22,2,"**CONFIDENTIAL**",1,48,2,,,32,3,
"140608010600822","14060800822",14,6,8,1,6,8,22,3,"**CONFIDENTIAL**",2,42,2,,,42,4,
"140608010600822","14060800822",14,6,8,1,6,8,22,4,"**CONFIDENTIAL**",2,43,2,,,38,4,
"140704010700424","14070400424",14,7,4,1,7,4,24,1,"**CONFIDENTIAL**",2,46,2,,,36,4,
"140704010700424","14070400424",14,7,4,1,7,4,24,2,"**CONFIDENTIAL**",2,39,2,,,39,4,
"140704010700424","14070400424",14,7,4,1,7,4,24,3,"**CONFIDENTIAL**",2,30,2,,,30,4,
"140801010800129","14080100129",14,8,1,1,8,1,29,1,"**CONFIDENTIAL**",1,30,1,,,5,5,
"140801010800129","14080100129",14,8,1,1,8,1,29,2,"**CONFIDENTIAL**",1,40,11,,"MikitilSiraasfezami",40,5,
"140801010800129","14080100129",14,8,1,1,8,1,29,3,"**CONFIDENTIAL**",2,26,2,,,8,5,
"140807010800620","14080700620",14,8,7,1,8,6,20,1,"**CONFIDENTIAL**",1,31,1,,,4,5,
"140807010800620","14080700620",14,8,7,1,8,6,20,2,"**CONFIDENTIAL**",1,26,4,,,4,5,
"140807010800620","14080700620",14,8,7,1,8,6,20,3,"**CONFIDENTIAL**",2,27,2,,,4,5,
"140903010900303","14090300303",14,9,3,1,9,3,3,,"**CONFIDENTIAL**",,,,,,,,
"140906010901008","14090601008",14,9,6,1,9,10,8,1,"**CONFIDENTIAL**",1,30,1,2,,3,5,
"140906010901008","14090601008",14,9,6,1,9,10,8,2,"**CONFIDENTIAL**",1,30,1,,,3,5,
"140906010901008","14090601008",14,9,6,1,9,10,8,3,"**CONFIDENTIAL**",1,38,4,,,4,5,
"140913010900632","14091300632",14,9,13,1,9,6,32,1,"**CONFIDENTIAL**",1,40,1,,,3,5,
"140913010900632","14091300632",14,9,13,1,9,6,32,2,"**CONFIDENTIAL**",2,28,2,,,5,5,
"140913010900632","14091300632",14,9,13,1,9,6,32,3,"**CONFIDENTIAL**",1,38,5,,,4,5,
"141006011000421","14100600421",14,10,6,1,10,4,21,1,"**CONFIDENTIAL**",1,64,2,,,35,5,
"141006011000421","14100600421",14,10,6,1,10,4,21,2,"**CONFIDENTIAL**",1,43,1,,,3,5,
"141012011000731","14101200731",14,10,12,1,10,7,31,1,"**CONFIDENTIAL**",2,33,1,,,10,5,
"141012011000731","14101200731",14,10,12,1,10,7,31,2,"**CONFIDENTIAL**",1,40,2,,,40,5,
"141012011000731","14101200731",14,10,12,1,10,7,31,3,"**CONFIDENTIAL**",1,52,6,,,52,4,
"150101010100211","15010100211",15,1,1,1,1,2,11,1,"**CONFIDENTIAL**",1,45,11,,"Sera  asftsami",35,5,
"150101010100211","15010100211",15,1,1,1,1,2,11,2,"**CONFIDENTIAL**",1,46,11,,"Sera asftmi",30,5,
"150101010100211","15010100211",15,1,1,1,1,2,11,3,"**CONFIDENTIAL**",1,42,6,,,25,5,
"150101010100253","15010100253",15,1,1,1,1,2,53,,"**CONFIDENTIAL**",,,,,,,,
"150101010100329","15010100329",15,1,1,1,1,3,29,1,"**CONFIDENTIAL**",1,53,11,,"""merjana   masereja   fetame """,12,5,
"150101010100329","15010100329",15,1,1,1,1,3,29,2,"**CONFIDENTIAL**",1,34,11,,"tebeka",11,5,
"150101010100329","15010100329",15,1,1,1,1,3,29,3,"**CONFIDENTIAL**",1,43,11,,"""denbasekebare """,20,5,
"150101010100329","15010100329",15,1,1,1,1,3,29,4,"**CONFIDENTIAL**",1,37,6,,,11,5,
"150101010100329","15010100329",15,1,1,1,1,3,29,5,"**CONFIDENTIAL**",1,55,3,,,45,3,
"150101010100431","15010100431",15,1,1,1,1,4,31,1,"**CONFIDENTIAL**",1,25,11,,"denbeaskebare",8,5,
"150101010100431","15010100431",15,1,1,1,1,4,31,2,"**CONFIDENTIAL**",1,49,11,,"denbasekebare",4,5,
"150101010100431","15010100431",15,1,1,1,1,4,31,3,"**CONFIDENTIAL**",2,37,11,,"benebasekebare",9,5,
"150101010100431","15010100431",15,1,1,1,1,4,31,4,"**CONFIDENTIAL**",2,26,11,,"denebasekebare",10,5,
"150101010100613","15010100613",15,1,1,1,1,6,13,1,"**CONFIDENTIAL**",1,42,2,,,42,5,
"150101010100613","15010100613",15,1,1,1,1,6,13,2,"**CONFIDENTIAL**",2,28,11,,"""denbeaskebare """,28,3,
"150101010100613","15010100613",15,1,1,1,1,6,13,3,"**CONFIDENTIAL**",1,24,6,,,7,5,
"150101010100613","15010100613",15,1,1,1,1,6,13,4,"**CONFIDENTIAL**",2,39,2,,,39,4,
"150101010100807","15010100807",15,1,1,1,1,8,7,1,"**CONFIDENTIAL**",1,40,1,,,30,5,
"150101010100807","15010100807",15,1,1,1,1,8,7,2,"**CONFIDENTIAL**",2,32,2,,,20,5,
"150101010100807","15010100807",15,1,1,1,1,8,7,3,"**CONFIDENTIAL**",2,40,2,,,30,4,
"150101010100807","15010100807",15,1,1,1,1,8,7,4,"**CONFIDENTIAL**",1,28,4,,,15,5,
"150101010100807","15010100807",15,1,1,1,1,8,7,5,"**CONFIDENTIAL**",1,30,6,,,30,5,
"150101010100914","15010100914",15,1,1,1,1,9,14,1,"**CONFIDENTIAL**",1,35,7,,,7,5,
"150101010100914","15010100914",15,1,1,1,1,9,14,2,"**CONFIDENTIAL**",1,33,5,,,33,5,
"150101010100914","15010100914",15,1,1,1,1,9,14,3,"**CONFIDENTIAL**",1,30,11,,"Civil service",30,5,
"150101010100914","15010100914",15,1,1,1,1,9,14,4,"**CONFIDENTIAL**",1,28,2,,,28,5,
"150101010100914","15010100914",15,1,1,1,1,9,14,5,"**CONFIDENTIAL**",1,40,11,,"E p R D F  twekye",1,5,
"150102088800404","15010200404",15,1,2,8,88,4,4,1,"**CONFIDENTIAL**",1,42,1,,,42,3,
"150102088800404","15010200404",15,1,2,8,88,4,4,2,"**CONFIDENTIAL**",1,25,6,,,1,6,
"150102088800404","15010200404",15,1,2,8,88,4,4,3,"**CONFIDENTIAL**",1,39,2,,,39,2,
"150102088800404","15010200404",15,1,2,8,88,4,4,4,"**CONFIDENTIAL**",1,45,2,,,45,4,
"150102088800404","15010200404",15,1,2,8,88,4,4,5,"**CONFIDENTIAL**",1,60,2,,,60,2,
"150102088800704","15010200704",15,1,2,8,88,7,4,1,"**CONFIDENTIAL**",1,50,1,,,50,3,
"150102088800704","15010200704",15,1,2,8,88,7,4,2,"**CONFIDENTIAL**",1,32,11,,,32,6,
"150102088800704","15010200704",15,1,2,8,88,7,4,3,"**CONFIDENTIAL**",1,32,4,,,1,6,
"150102088800704","15010200704",15,1,2,8,88,7,4,4,"**CONFIDENTIAL**",1,30,6,,,2,6,
"150102088800704","15010200704",15,1,2,8,88,7,4,5,"**CONFIDENTIAL**",1,70,3,,,70,1,
"150102088800704","15010200704",15,1,2,8,88,7,4,6,"**CONFIDENTIAL**",2,25,7,,,3,6,
"150102088800704","15010200704",15,1,2,8,88,7,4,7,"**CONFIDENTIAL**",1,32,9,,,32,5,
"150102088801002","15010201002",15,1,2,8,88,10,2,1,"**CONFIDENTIAL**",1,25,11,,,25,6,
"150102088801002","15010201002",15,1,2,8,88,10,2,2,"**CONFIDENTIAL**",1,25,6,,,2,6,
"150102088801002","15010201002",15,1,2,8,88,10,2,3,"**CONFIDENTIAL**",2,24,7,,,6,6,
"150102088801002","15010201002",15,1,2,8,88,10,2,4,"**CONFIDENTIAL**",1,30,4,,,4,6,
"150102088801201","15010201201",15,1,2,8,88,12,1,1,"**CONFIDENTIAL**",1,35,1,,,35,4,
"150102088801201","15010201201",15,1,2,8,88,12,1,2,"**CONFIDENTIAL**",2,43,6,,,4,6,
"150102088801201","15010201201",15,1,2,8,88,12,1,3,"**CONFIDENTIAL**",1,24,2,,,24,6,
"150102088801201","15010201201",15,1,2,8,88,12,1,4,"**CONFIDENTIAL**",2,30,7,,,4,5,
"150102088801201","15010201201",15,1,2,8,88,12,1,5,"**CONFIDENTIAL**",1,27,11,,,3,6,
"150102088801201","15010201201",15,1,2,8,88,12,1,6,"**CONFIDENTIAL**",2,40,2,,,40,3,
"150102088801201","15010201201",15,1,2,8,88,12,1,7,"**CONFIDENTIAL**",1,35,10,,,4,5,
"150102088801401","15010201401",15,1,2,8,88,14,1,1,"**CONFIDENTIAL**",1,33,1,,,21,1,
"150102088801401","15010201401",15,1,2,8,88,14,1,2,"**CONFIDENTIAL**",1,27,4,,,9,6,
"150102088801401","15010201401",15,1,2,8,88,14,1,3,"**CONFIDENTIAL**",1,26,1,,,1,6,
"150102088801401","15010201401",15,1,2,8,88,14,1,4,"**CONFIDENTIAL**",2,29,1,,,6,5,
"150102088801401","15010201401",15,1,2,8,88,14,1,5,"**CONFIDENTIAL**",1,39,6,,,6,7,
"150102088801605","15010201605",15,1,2,8,88,16,5,1,"**CONFIDENTIAL**",1,49,3,,,49,2,
"150102088801605","15010201605",15,1,2,8,88,16,5,2,"**CONFIDENTIAL**",1,27,6,,,1,6,
"150102088801605","15010201605",15,1,2,8,88,16,5,3,"**CONFIDENTIAL**",2,25,7,,,5,6,
"150102088801605","15010201605",15,1,2,8,88,16,5,4,"**CONFIDENTIAL**",1,28,4,,,10,6,
"150102088801805","15010201805",15,1,2,8,88,18,5,1,"**CONFIDENTIAL**",1,51,1,,,51,1,
"150102088801805","15010201805",15,1,2,8,88,18,5,2,"**CONFIDENTIAL**",1,65,3,,,65,1,
"150102088801805","15010201805",15,1,2,8,88,18,5,3,"**CONFIDENTIAL**",1,30,4,,,9,6,
